11	"로랜시아 이동"																									
197	"굴러틴 잡기"																									
0	4	1	2	3	-1	280	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	457	-1	50	-1	-1	287	57	191	137	530000	520000	14	371	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
198	"다크굴러틴 잡기"																									
0	4	1	2	3	-1	285	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	564	-1	50	-1	-1	287	57	83	116	540000	530000	14	85	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
199	"다크매머드 잡기"																									
0	4	1	2	3	-1	285	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	562	-1	50	-1	-1	287	57	83	116	550000	540000	14	86	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
200	"다크자이언트 잡기"																									
0	4	1	2	3	-1	285	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	563	-1	50	-1	-1	287	57	83	116	560000	550000	14	87	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
201	"다크아이언나이트 잡기"																									
0	4	1	2	3	-1	285	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	565	-1	50	-1	-1	287	57	39	87	570000	560000	14	371	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
202	"칸투루 폐허 사냥터추천"																									
0	4	1	2	3	-1	285	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	1600000	1500000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
203	"290레벨 달성"																									
0	4	1	1	3	-1	285	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	290	-1	-1	-1	-1	141	37	206	38	1600000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
204	"칸투루 폐허 사냥터추천"																									
0	4	1	2	3	-1	290	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	354	-1	100	-1	-1	141	37	206	38	1700000	1600000	14	401	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
205	"300레벨 달성"																									
0	4	1	1	3	-1	290	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	300	-1	-1	-1	-1	141	37	206	38	1700000	100000	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
206	"아케론 이동"																									
0	4	1	1	3	-1	300	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	5	-1	-1	-1	-1	-1	417	91	53	190	100	100	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
207	"아케론 사냥터추천"																									
0	4	1	2	3	-1	300	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	589	-1	200	-1	-1	423	91	169	214	1800000	1700000	14	401	1	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1
208	"320레벨 달성"																									
0	4	1	1	3	-1	300	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	320	-1	-1	-1	-1	423	91	169	214	1800000	100000	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
209	"아케론 사냥터추천"																									
0	4	1	2	3	-1	320	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	589	-1	200	-1	-1	423	91	169	214	1900000	1800000	14	401	1	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1
210	"340레벨 달성"																									
0	4	1	1	3	-1	320	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	340	-1	-1	-1	-1	423	91	169	214	1900000	100000	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
211	"아케론 사냥터추천"																									
0	4	1	2	3	-1	340	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	589	-1	200	-1	-1	423	91	169	214	2000000	1900000	14	401	1	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1
212	"360레벨 달성"																									
0	4	1	1	3	-1	340	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	360	-1	-1	-1	-1	423	91	169	214	2000000	100000	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
213	"아케론 사냥터추천"																									
0	4	1	2	3	-1	360	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	714	-1	200	-1	-1	488	110	221	167	2100000	2000000	14	401	1	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1
214	"380레벨 달성"																									
0	4	1	1	3	-1	360	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	380	-1	-1	-1	-1	488	110	221	167	2100000	100000	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
215	"아케론 사냥터추천"																									
0	4	1	2	3	-1	380	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	2	714	-1	200	-1	-1	488	110	221	167	2200000	2100000	14	402	1	13	146	1	-1	-1	-1	-1	-1	-1	-1	-1
216	"400레벨 달성"																									
0	4	1	1	3	-1	380	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	3	400	-1	-1	-1	-1	488	110	221	167	2200000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
217	"3차 전직 퀘스트 완료"																									
0	4	1	1	3	-1	400	1	-1	-1	-1	-1	1	1	1	1	1	1	1	1	1	1	1	1	1	-1	-1
1	4	6	-1	-1	-1	-1	118	34	228	47	2200000	100000	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
end																										
